STATE,PRIM_STATE,LOC_QUOTIENT,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,H_MEAN,Annual_Mean_Wage
Vermont,VT,1.18,119021,Construction Managers,770.0,2.566,50.41,104840.0
Vermont,VT,2.28,119033,"Education Administrators, Postsecondary",750.0,2.508,54.82,114030.0
Vermont,VT,0.83,119041,Architectural And Engineering Managers,340.0,1.137,72.52,150840.0
Vermont,VT,0.9,119111,Medical And Health Services Managers,920.0,3.047,62.74,130510.0
Vermont,VT,0.84,119199,"Managers, All Other",980.0,3.27,57.7,120020.0
Vermont,VT,0.58,131111,Management Analysts,960.0,3.189,60.21,125240.0
Vermont,VT,0.42,132051,Financial And Investment Analysts,270.0,0.892,52.31,108800.0
Vermont,VT,0.56,132052,Personal Financial Advisors,300.0,0.996,65.42,136070.0
Vermont,VT,0.5,151241,Computer Network Architects,170.0,0.576,58.9,122510.0
Vermont,VT,0.58,151243,Database Architects,70.0,0.23,73.34,152540.0
Vermont,VT,0.52,151252,Software Developers,1710.0,5.678,57.71,120030.0
Vermont,VT,0.58,152051,Data Scientists,220.0,0.735,59.82,124430.0
Vermont,VT,1.83,172199,"Engineers, All Other",550.0,1.815,53.65,111590.0
Vermont,VT,0.75,231011,Lawyers,1090.0,3.618,53.6,111490.0
Vermont,VT,1.85,231023,"Judges, Magistrate Judges, And Magistrates",90.0,0.297,67.75,140920.0
Vermont,VT,0.49,271011,Art Directors,50.0,0.164,48.91,101720.0
Vermont,VT,1.02,291021,"Dentists, General",250.0,0.815,125.18,260380.0
Vermont,VT,1.1,291041,Optometrists,90.0,0.3,73.82,153540.0
Vermont,VT,0.8,291051,Pharmacists,530.0,1.753,67.31,140010.0
Vermont,VT,1.27,291071,Physician Assistants,370.0,1.223,67.24,139850.0
Vermont,VT,0.5,291151,Nurse Anesthetists,50.0,0.157,122.5,254790.0
Vermont,VT,1.29,291171,Nurse Practitioners,720.0,2.386,60.62,126100.0
Vermont,VT,1.36,291215,Family Medicine Physicians,300.0,1.001,101.95,212050.0
Vermont,VT,1.08,291216,General Internal Medicine Physicians,140.0,0.478,115.76,240770.0
Vermont,VT,3.15,291217,Neurologists,60.0,0.194,112.61,234230.0
Vermont,VT,1.0,291218,Obstetricians And Gynecologists,40.0,0.13,155.39,323210.0
Vermont,VT,1.79,291221,"Pediatricians, General",120.0,0.412,89.28,185710.0
Vermont,VT,2.09,291223,Psychiatrists,100.0,0.341,109.8,228390.0
Vermont,VT,0.71,291229,"Physicians, All Other",430.0,1.44,129.92,270230.0
Vermont,VT,1.58,291242,"Orthopedic Surgeons, Except Pediatric",50.0,0.155,215.98,449240.0
Vermont,VT,1.25,291249,"Surgeons, All Other",70.0,0.218,168.79,351080.0
Vermont,VT,5.96,299092,Genetic Counselors,40.0,0.12,51.55,107220.0
Vermont,VT,0.95,414011,"Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products",590.0,1.957,52.32,108830.0
Vermont,VT,1.25,419021,Real Estate Brokers,130.0,0.424,48.95,101810.0
Vermont,VT,0.4,419022,Real Estate Sales Agents,160.0,0.52,48.44,100750.0
Vermont,VT,1.23,419031,Sales Engineers,140.0,0.481,55.35,115120.0
Virginia,VA,0.89,110000,Management Occupations,245040.0,61.551,71.71,149150.0
Virginia,VA,1.07,111011,Chief Executives,5920.0,1.487,146.98,305720.0
Virginia,VA,1.01,111021,General And Operations Managers,92650.0,23.271,66.82,138980.0
Virginia,VA,0.42,112011,Advertising And Promotions Managers,230.0,0.057,69.19,143910.0
Virginia,VA,0.73,112021,Marketing Managers,7040.0,1.768,87.7,182420.0
Virginia,VA,0.53,112022,Sales Managers,8000.0,2.01,81.61,169750.0
Virginia,VA,1.25,112032,Public Relations Managers,2380.0,0.597,87.79,182610.0
Virginia,VA,0.8,112033,Fundraising Managers,670.0,0.168,68.94,143400.0
Virginia,VA,0.42,113012,Administrative Services Managers,2650.0,0.665,66.45,138210.0
Virginia,VA,0.58,113013,Facilities Managers,2020.0,0.506,55.44,115300.0
Virginia,VA,1.06,113021,Computer And Information Systems Managers,16460.0,4.134,93.38,194230.0
Virginia,VA,0.88,113031,Financial Managers,18170.0,4.565,88.18,183410.0
Virginia,VA,0.46,113051,Industrial Production Managers,2690.0,0.676,60.97,126820.0
Virginia,VA,1.7,113061,Purchasing Managers,3460.0,0.868,75.69,157440.0
Virginia,VA,0.5,113071,"Transportation, Storage, And Distribution Managers",2620.0,0.657,55.63,115720.0
Virginia,VA,0.83,113111,Compensation And Benefits Managers,410.0,0.102,77.06,160280.0
Virginia,VA,1.1,113121,Human Resources Managers,5760.0,1.448,78.97,164250.0
Virginia,VA,0.96,113131,Training And Development Managers,1040.0,0.261,67.61,140620.0
Virginia,VA,0.85,119021,Construction Managers,7350.0,1.846,59.17,123070.0
Virginia,VA,1.02,119039,"Education Administrators, All Other",1360.0,0.341,61.69,128300.0
Virginia,VA,0.75,119041,Architectural And Engineering Managers,4080.0,1.026,79.95,166290.0
Virginia,VA,0.13,119072,"Entertainment And Recreation Managers, Except Gambling",100.0,0.026,48.9,101720.0
Virginia,VA,0.69,119111,Medical And Health Services Managers,9380.0,2.356,65.56,136370.0
Virginia,VA,0.63,119121,Natural Sciences Managers,1590.0,0.4,70.89,147440.0
Virginia,VA,0.78,119151,Social And Community Service Managers,3550.0,0.892,49.48,102930.0
Virginia,VA,0.6,119171,Funeral Home Managers,220.0,0.056,56.24,116990.0
Virginia,VA,1.31,119199,"Managers, All Other",20230.0,5.081,74.05,154020.0
Virginia,VA,1.46,130000,Business And Financial Operations Occupations,385000.0,96.707,51.94,108030.0
Virginia,VA,0.51,131075,Labor Relations Specialists,830.0,0.209,50.96,105990.0
Virginia,VA,1.57,131082,Project Management Specialists,38990.0,9.795,57.76,120150.0
Virginia,VA,2.11,132031,Budget Analysts,2620.0,0.658,50.02,104050.0
Virginia,VA,1.11,132041,Credit Analysts,2130.0,0.535,51.45,107020.0
Virginia,VA,1.07,132051,Financial And Investment Analysts,9130.0,2.292,54.71,113800.0
Virginia,VA,0.96,132052,Personal Financial Advisors,6860.0,1.723,73.99,153900.0
Virginia,VA,0.95,132054,Financial Risk Specialists,1380.0,0.348,57.39,119370.0
Virginia,VA,1.0,132061,Financial Examiners,1660.0,0.418,48.5,100870.0
Virginia,VA,1.78,150000,Computer And Mathematical Occupations,241530.0,60.67,58.95,122610.0
Virginia,VA,1.82,151211,Computer Systems Analysts,23830.0,5.985,55.68,115820.0
Virginia,VA,4.01,151212,Information Security Analysts,18460.0,4.636,64.69,134550.0
Virginia,VA,2.53,151221,Computer And Information Research Scientists,2340.0,0.587,70.13,145860.0
Virginia,VA,2.36,151241,Computer Network Architects,10770.0,2.704,67.2,139780.0
Virginia,VA,2.4,151242,Database Administrators,4780.0,1.202,52.78,109790.0
Virginia,VA,2.98,151243,Database Architects,4680.0,1.177,68.89,143300.0
Virginia,VA,1.78,151244,Network And Computer Systems Administrators,15040.0,3.777,52.16,108490.0
Virginia,VA,0.77,151251,Computer Programmers,2440.0,0.613,50.38,104790.0
Virginia,VA,2.0,151252,Software Developers,86680.0,21.773,67.27,139920.0
Virginia,VA,1.71,151253,Software Quality Assurance Analysts And Testers,9120.0,2.292,54.97,114330.0
Virginia,VA,2.07,151254,Web Developers,4640.0,1.166,54.13,112590.0
Virginia,VA,1.15,151299,"Computer Occupations, All Other",13130.0,3.299,60.42,125680.0
Virginia,VA,0.77,152011,Actuaries,510.0,0.128,69.73,145040.0
Virginia,VA,6.96,152021,Mathematicians,410.0,0.102,64.96,135130.0
Virginia,VA,2.5,152031,Operations Research Analysts,7720.0,1.94,58.23,121120.0
Virginia,VA,1.39,152041,Statisticians,1090.0,0.274,52.87,109980.0
Virginia,VA,0.95,152051,Data Scientists,4810.0,1.209,66.87,139080.0
Virginia,VA,1.08,170000,Architecture And Engineering Occupations,72190.0,18.133,49.56,103090.0
Virginia,VA,0.8,171011,"Architects, Except Landscape And Naval",2340.0,0.589,50.03,104060.0
Virginia,VA,1.46,172011,Aerospace Engineers,2550.0,0.64,68.2,141850.0
Virginia,VA,1.23,172061,Computer Hardware Engineers,2670.0,0.672,71.97,149690.0
Virginia,VA,1.25,172071,Electrical Engineers,6090.0,1.529,57.28,119140.0
Virginia,VA,1.24,172072,"Electronics Engineers, Except Computer",3140.0,0.789,59.96,124720.0
Virginia,VA,1.07,172081,Environmental Engineers,1120.0,0.281,54.19,112720.0
Virginia,VA,0.64,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",380.0,0.095,50.86,105790.0
Virginia,VA,0.59,172112,Industrial Engineers,5120.0,1.286,50.97,106030.0
Virginia,VA,0.63,172131,Materials Engineers,410.0,0.102,54.54,113450.0
Virginia,VA,0.83,172141,Mechanical Engineers,6150.0,1.545,51.78,107700.0
Virginia,VA,1.05,172151,"Mining And Geological Engineers, Including Mining Safety Engineers",190.0,0.049,48.9,101710.0
Virginia,VA,3.57,172161,Nuclear Engineers,1190.0,0.299,54.3,112940.0
Virginia,VA,1.43,172199,"Engineers, All Other",5670.0,1.424,64.32,133780.0
Virginia,VA,0.7,191029,"Biological Scientists, All Other",1120.0,0.28,48.32,100510.0
Virginia,VA,1.82,192012,Physicists,870.0,0.22,66.76,138850.0
Virginia,VA,0.61,192021,Atmospheric And Space Scientists,150.0,0.037,55.93,116330.0
Virginia,VA,0.52,192032,Materials Scientists,120.0,0.03,56.57,117660.0
Virginia,VA,0.34,192043,Hydrologists,50.0,0.014,57.51,119620.0
Virginia,VA,2.12,192099,"Physical Scientists, All Other",1160.0,0.29,69.37,144290.0
Virginia,VA,2.5,193011,Economists,1080.0,0.271,69.75,145070.0
Virginia,VA,1.02,193033,Clinical And Counseling Psychologists,1920.0,0.483,51.99,108130.0
Virginia,VA,1.58,193039,"Psychologists, All Other",600.0,0.151,55.55,115540.0
Virginia,VA,2.37,193092,Geographers,90.0,0.023,53.19,110640.0
Virginia,VA,4.84,193094,Political Scientists,710.0,0.178,69.76,145100.0
Virginia,VA,5.07,193099,"Social Scientists And Related Workers, All Other",4680.0,1.176,68.9,143300.0
Virginia,VA,1.03,230000,Legal Occupations,33480.0,8.409,64.03,133190.0
Virginia,VA,0.89,231011,Lawyers,17040.0,4.279,87.22,181410.0
Virginia,VA,3.91,232099,"Legal Support Workers, All Other",4490.0,1.128,64.66,134490.0
Virginia,VA,0.86,271019,"Artists And Related Workers, All Other",170.0,0.042,49.47,102900.0
Virginia,VA,1.35,274099,"Media And Communication Equipment Workers, All Other",400.0,0.101,52.92,110070.0
Virginia,VA,1.1,291021,"Dentists, General",3500.0,0.879,90.36,187950.0
Virginia,VA,0.76,291029,"Dentists, All Other Specialists",120.0,0.03,100.66,209370.0
Virginia,VA,0.81,291051,Pharmacists,7050.0,1.771,66.54,138390.0
Virginia,VA,0.99,291071,Physician Assistants,3760.0,0.945,57.7,120010.0
Virginia,VA,0.91,291122,Occupational Therapists,3440.0,0.864,49.31,102550.0
Virginia,VA,1.3,291131,Veterinarians,2660.0,0.669,57.18,118940.0
Virginia,VA,0.94,291151,Nurse Anesthetists,1170.0,0.294,111.66,232250.0
Virginia,VA,1.0,291171,Nurse Practitioners,7360.0,1.85,58.11,120870.0
Virginia,VA,1.17,291212,Cardiologists,470.0,0.117,192.1,399570.0
Virginia,VA,0.48,291213,Dermatologists,150.0,0.038,151.79,315720.0
Virginia,VA,1.48,291214,Emergency Medicine Physicians,1360.0,0.341,160.63,334100.0
Virginia,VA,1.21,291215,Family Medicine Physicians,3570.0,0.896,120.79,251230.0
Virginia,VA,0.36,291216,General Internal Medicine Physicians,640.0,0.16,120.93,251540.0
Virginia,VA,0.75,291218,Obstetricians And Gynecologists,390.0,0.098,154.02,320370.0
Virginia,VA,0.97,291221,"Pediatricians, General",890.0,0.223,86.48,179880.0
Virginia,VA,0.2,291222,"Physicians, Pathologists",60.0,0.015,120.97,251610.0
Virginia,VA,0.69,291223,Psychiatrists,450.0,0.112,119.94,249480.0
Virginia,VA,0.96,291229,"Physicians, All Other",7830.0,1.967,100.56,209170.0
Virginia,VA,0.7,291241,"Ophthalmologists, Except Pediatric",210.0,0.053,161.28,335460.0
Virginia,VA,1.55,291242,"Orthopedic Surgeons, Except Pediatric",600.0,0.152,157.72,328060.0
Virginia,VA,1.55,292036,Medical Dosimetrists,160.0,0.04,71.73,149200.0
Virginia,VA,1.01,331012,First-Line Supervisors Of Police And Detectives,3660.0,0.919,51.68,107480.0
Virginia,VA,1.22,333021,Detectives And Criminal Investigators,3420.0,0.858,51.37,106850.0
Virginia,VA,1.58,411012,First-Line Supervisors Of Non-Retail Sales Workers,9420.0,2.365,53.51,111290.0
Virginia,VA,0.93,413031,"Securities, Commodities, And Financial Services Sales Agents",11690.0,2.937,58.21,121080.0
Virginia,VA,0.59,414011,"Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products",4860.0,1.221,61.73,128400.0
Virginia,VA,0.99,419031,Sales Engineers,1550.0,0.388,68.32,142110.0
Virginia,VA,1.9,532021,Air Traffic Controllers,1110.0,0.279,78.18,162620.0
Washington,WA,0.8,110000,Management Occupations,193830.0,55.452,77.73,161680.0
Washington,WA,0.83,111011,Chief Executives,4030.0,1.154,156.2,324900.0
Washington,WA,0.73,111021,General And Operations Managers,59230.0,16.946,69.43,144420.0
Washington,WA,0.47,112011,Advertising And Promotions Managers,230.0,0.065,81.7,169940.0
Washington,WA,1.11,112021,Marketing Managers,9450.0,2.704,83.07,172780.0
Washington,WA,0.8,112022,Sales Managers,10550.0,3.019,89.65,186470.0
Washington,WA,0.93,112032,Public Relations Managers,1550.0,0.443,78.81,163930.0
Washington,WA,1.07,112033,Fundraising Managers,780.0,0.224,69.63,144830.0
Washington,WA,0.91,113013,Facilities Managers,2750.0,0.787,59.16,123060.0
Washington,WA,1.22,113021,Computer And Information Systems Managers,16680.0,4.773,99.71,207390.0
Washington,WA,0.7,113031,Financial Managers,12640.0,3.615,90.18,187580.0
Washington,WA,0.81,113051,Industrial Production Managers,4170.0,1.193,69.99,145570.0
Washington,WA,1.26,113061,Purchasing Managers,2240.0,0.642,74.63,155230.0
Washington,WA,0.66,113071,"Transportation, Storage, And Distribution Managers",3030.0,0.868,62.0,128960.0
Washington,WA,0.81,113111,Compensation And Benefits Managers,350.0,0.1,87.93,182900.0
Washington,WA,1.04,113121,Human Resources Managers,4800.0,1.374,90.78,188820.0
Washington,WA,0.91,113131,Training And Development Managers,870.0,0.249,75.28,156570.0
Washington,WA,0.8,119013,"Farmers, Ranchers, And Other Agricultural Managers",110.0,0.032,50.06,104120.0
Washington,WA,0.98,119021,Construction Managers,7460.0,2.135,64.87,134930.0
Washington,WA,0.53,119033,"Education Administrators, Postsecondary",2040.0,0.583,63.7,132500.0
Washington,WA,1.16,119041,Architectural And Engineering Managers,5560.0,1.59,89.43,186020.0
Washington,WA,0.95,119071,Gambling Managers,100.0,0.029,57.44,119480.0
Washington,WA,0.64,119072,"Entertainment And Recreation Managers, Except Gambling",440.0,0.125,51.33,106770.0
Washington,WA,0.65,119111,Medical And Health Services Managers,7660.0,2.19,73.5,152880.0
Washington,WA,1.19,119121,Natural Sciences Managers,2640.0,0.756,94.9,197390.0
Washington,WA,0.42,119141,"Property, Real Estate, And Community Association Managers",2720.0,0.778,56.9,118360.0
Washington,WA,0.71,119161,Emergency Management Directors,200.0,0.056,60.67,126200.0
Washington,WA,0.9,119199,"Managers, All Other",12190.0,3.486,84.05,174820.0
Washington,WA,1.87,131075,Labor Relations Specialists,2710.0,0.774,52.51,109220.0
Washington,WA,1.21,131082,Project Management Specialists,26310.0,7.528,57.93,120490.0
Washington,WA,1.32,131111,Management Analysts,25540.0,7.308,57.4,119390.0
Washington,WA,1.29,131161,Market Research Analysts And Marketing Specialists,25200.0,7.21,51.16,106420.0
Washington,WA,0.96,132041,Credit Analysts,1610.0,0.461,49.89,103770.0
Washington,WA,0.99,132051,Financial And Investment Analysts,7420.0,2.124,48.49,100860.0
Washington,WA,0.79,132052,Personal Financial Advisors,4960.0,1.418,73.71,153320.0
Washington,WA,0.86,132053,Insurance Underwriters,2010.0,0.574,52.56,109320.0
Washington,WA,0.57,132054,Financial Risk Specialists,730.0,0.209,53.45,111170.0
Washington,WA,0.26,132061,Financial Examiners,390.0,0.11,50.19,104400.0
Washington,WA,1.8,150000,Computer And Mathematical Occupations,214780.0,61.444,65.99,137260.0
Washington,WA,1.75,151211,Computer Systems Analysts,20060.0,5.738,63.83,132760.0
Washington,WA,1.22,151212,Information Security Analysts,4940.0,1.413,71.2,148090.0
Washington,WA,3.63,151221,Computer And Information Research Scientists,2940.0,0.841,97.55,202910.0
Washington,WA,1.06,151241,Computer Network Architects,4270.0,1.221,76.5,159130.0
Washington,WA,1.17,151242,Database Administrators,2050.0,0.586,56.11,116710.0
Washington,WA,2.24,151243,Database Architects,3080.0,0.882,74.25,154430.0
Washington,WA,1.01,151244,Network And Computer Systems Administrators,7540.0,2.156,53.05,110340.0
Washington,WA,1.25,151251,Computer Programmers,3460.0,0.991,76.21,158520.0
Washington,WA,2.34,151252,Software Developers,89110.0,25.492,76.92,159990.0
Washington,WA,2.32,151253,Software Quality Assurance Analysts And Testers,10840.0,3.102,59.27,123280.0
Washington,WA,2.45,151254,Web Developers,4820.0,1.378,58.13,120910.0
Washington,WA,3.23,151255,Web And Digital Interface Designers,8250.0,2.36,57.65,119920.0
Washington,WA,1.53,151299,"Computer Occupations, All Other",15410.0,4.409,62.93,130890.0
Washington,WA,0.38,152011,Actuaries,230.0,0.064,67.53,140460.0
Washington,WA,3.34,152021,Mathematicians,170.0,0.049,71.64,149020.0
Washington,WA,1.09,152031,Operations Research Analysts,2950.0,0.843,49.44,102840.0
Washington,WA,4.09,152041,Statisticians,2820.0,0.806,56.07,116630.0
Washington,WA,1.27,152051,Data Scientists,5640.0,1.613,71.5,148730.0
Washington,WA,1.26,170000,Architecture And Engineering Occupations,73920.0,21.146,52.04,108250.0
Washington,WA,3.54,172011,Aerospace Engineers,5430.0,1.554,72.3,150390.0
Washington,WA,1.4,172031,Bioengineers And Biomedical Engineers,620.0,0.179,55.17,114750.0
Washington,WA,1.35,172041,Chemical Engineers,660.0,0.187,63.73,132550.0
Washington,WA,1.61,172051,Civil Engineers,12130.0,3.47,50.16,104320.0
Washington,WA,0.46,172061,Computer Hardware Engineers,870.0,0.25,70.04,145670.0
Washington,WA,2.12,172071,Electrical Engineers,9060.0,2.591,61.27,127440.0
Washington,WA,0.81,172072,"Electronics Engineers, Except Computer",1800.0,0.516,60.19,125180.0
Washington,WA,1.73,172081,Environmental Engineers,1590.0,0.455,53.47,111210.0
Washington,WA,1.17,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",600.0,0.173,58.46,121590.0
Washington,WA,0.76,172112,Industrial Engineers,5820.0,1.665,55.2,114810.0
Washington,WA,1.92,172121,Marine Engineers And Naval Architects,440.0,0.126,51.88,107910.0
Washington,WA,2.19,172131,Materials Engineers,1240.0,0.354,60.32,125470.0
Washington,WA,1.11,172141,Mechanical Engineers,7190.0,2.056,54.31,112970.0
Washington,WA,4.82,172161,Nuclear Engineers,1410.0,0.404,56.28,117070.0
Washington,WA,0.23,172171,Petroleum Engineers,110.0,0.031,68.96,143430.0
Washington,WA,0.79,172199,"Engineers, All Other",2740.0,0.785,56.03,116540.0
Washington,WA,1.19,191029,"Biological Scientists, All Other",1680.0,0.48,48.57,101030.0
Washington,WA,3.98,191041,Epidemiologists,940.0,0.268,54.71,113790.0
Washington,WA,2.22,191042,"Medical Scientists, Except Epidemiologists",6980.0,1.997,53.81,111920.0
Washington,WA,1.12,192012,Physicists,470.0,0.135,57.71,120050.0
Washington,WA,2.1,192032,Materials Scientists,430.0,0.122,62.42,129830.0
Washington,WA,1.9,192042,"Geoscientists, Except Hydrologists And Geographers",1080.0,0.308,49.56,103090.0
Washington,WA,1.97,192043,Hydrologists,280.0,0.08,48.57,101030.0
Washington,WA,0.93,192099,"Physical Scientists, All Other",440.0,0.127,59.27,123290.0
Washington,WA,0.98,193011,Economists,370.0,0.106,54.46,113280.0
Washington,WA,0.61,193033,Clinical And Counseling Psychologists,1010.0,0.289,52.24,108650.0
Washington,WA,0.93,193034,School Psychologists,1340.0,0.383,50.57,105190.0
Washington,WA,1.14,193039,"Psychologists, All Other",380.0,0.108,53.04,110330.0
Washington,WA,1.25,193092,Geographers,40.0,0.012,48.64,101160.0
Washington,WA,1.37,193094,Political Scientists,180.0,0.05,63.47,132010.0
Washington,WA,0.93,193099,"Social Scientists And Related Workers, All Other",750.0,0.216,50.37,104770.0
Washington,WA,1.82,231023,"Judges, Magistrate Judges, And Magistrates",1030.0,0.294,72.91,151640.0
Washington,WA,0.99,271011,Art Directors,1170.0,0.333,73.81,153530.0
Washington,WA,3.61,271014,Special Effects Artists And Animators,2490.0,0.712,55.72,115890.0
